mode,model,successful_folds,harrell_c_mean,harrell_c_std,harrell_c_median,harrell_c_min,harrell_c_max,ipcw_c_mean,ipcw_c_std,ipcw_c_median,ipcw_c_min,ipcw_c_max,auc_30_mean,auc_30_std,auc_30_median,auc_30_min,auc_30_max,auc_60_mean,auc_60_std,auc_60_median,auc_60_min,auc_60_max,auc_90_mean,auc_90_std,auc_90_median,auc_90_min,auc_90_max,mean_dynamic_auc_mean,mean_dynamic_auc_std,mean_dynamic_auc_median,mean_dynamic_auc_min,mean_dynamic_auc_max,ibs_mean,ibs_std,ibs_median,ibs_min,ibs_max,km_ibs_mean,km_ibs_std,km_ibs_median,km_ibs_min,km_ibs_max,ibs_gain_vs_km_mean,ibs_gain_vs_km_std,ibs_gain_vs_km_median,ibs_gain_vs_km_min,ibs_gain_vs_km_max
day0,CoxPH,12,0.5503178474914677,0.05492345705231435,0.5435930160170686,0.452250720734787,0.6510561705463067,0.5464695459631752,0.050047616982081426,0.5425163174070972,0.4522358718639122,0.6318435566859745,0.5766005724725815,0.07733225737834107,0.5736723766178292,0.45368963088198,0.7224294068392937,0.5803815840192801,0.08029524261687912,0.5744793930906534,0.4525541114643837,0.7311110069770741,0.5807184537889593,0.08012529417600886,0.5848570738486707,0.4535707827789563,0.7254986714928955,0.5773501751985541,0.07772531111788321,0.5736637955160055,0.4536845738520146,0.7239549883082362,0.21225756787105288,0.07992525042972277,0.1866328256395898,0.1461538223771342,0.4541749544692908,0.2326096866092071,0.07272378722570609,0.20228152828909113,0.1689365012366886,0.4097146948806567,0.020352118738154273,0.04513498019793017,0.0076283546288630506,-0.0444602595886341,0.11157225552164
day0,RSF,12,0.5509301464058652,0.05604436269331817,0.5446084727564863,0.4708585661079384,0.6342430938176996,0.5464016317497622,0.05048354459041888,0.5445197337572752,0.4709456159448393,0.6149626619120665,0.5843273091167461,0.08028551355648762,0.565808938468388,0.4911845898535151,0.7043117178898177,0.5878145196637311,0.08381958924144776,0.5602474228631151,0.4935663124875804,0.7114947839417807,0.5882207258691085,0.08421177325481646,0.5578916244774822,0.4945710575213401,0.7071223305001509,0.5849621071186785,0.08096221508470874,0.5642125576504713,0.4915044461873019,0.7055936157068861,0.2184689962325712,0.07155245622705399,0.1976463343897028,0.1568159771685339,0.4285432526199936,0.23431630151408542,0.07138822856580912,0.2075504460860654,0.1653984619304917,0.4066145079371831,0.015847305281514214,0.02711225266687466,0.0085353877372506,-0.0219287446828104,0.0876357239725227
